X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner,Series_Type,Is_Exciting,P1_Elo,P2_Elo,Elo_Diff,P1_WinRate,P2_WinRate,WinRate_Diff,P1_Streak,P2_Streak
137,6/10/2022,13:50:00,Lipkan D.,Semipeadnii V.,2,3,10,12,11,8,11,8,12.0,14.0,9.0,11.0,0,Recovery,0,964.8,988.0,23.200000000000045,0.0,0.3333,0.3333,0,0
136,6/10/2022,13:50:00,Fylypiv R.,Maltsev D.,3,1,4,11,11,9,11,6,11.0,3.0,,,1,Secure,0,1024.0,1000.8,23.200000000000045,0.75,0.5,0.25,2,2
138,6/10/2022,13:50:00,Mikus D.,Zachar M.,3,0,11,8,11,8,11,8,,,,,1,Sweep,0,988.0,987.2,0.7999999999999545,0.3333,0.3333,0.0,0,0
140,6/10/2022,13:55:00,Rak S.,Kuzmych V.,3,2,11,8,7,11,11,8,7.0,11.0,11.0,5.0,1,Neck & Neck,1,1024.0,954.4,69.60000000000002,0.75,0.0,0.75,2,0
139,6/10/2022,13:55:00,Melnik V.,Baranovskiy S.,3,0,11,7,15,13,15,13,,,,,1,Sweep,0,988.8,1011.2,22.40000000000009,0.3333,0.6667,0.3334,1,0
141,6/10/2022,14:00:00,Barsa T.,Zezule O.,0,3,5,11,6,11,8,11,,,,,0,Sweep,0,1012.0,1012.0,0.0,1.0,1.0,0.0,1,1
142,6/10/2022,14:00:00,Stukalov V.,Yakubov M.,3,0,11,8,11,9,11,6,,,,,1,Sweep,0,1022.4,976.8,45.60000000000002,0.75,0.25,0.5,1,0
143,6/10/2022,14:00:00,Ziakun O.,Miroshnychenko S.,1,3,7,11,11,5,6,11,9.0,11.0,,,0,Secure,0,1000.0,1000.0,0.0,,,,0,0
144,6/10/2022,14:05:00,Drobov D.,Vilenchyts N.,3,0,11,5,11,5,11,3,,,,,1,Sweep,0,1000.0,1000.0,0.0,,,,0,0
145,6/10/2022,14:05:00,Skripnik S.,Kolbasenko O.,2,3,13,11,9,11,7,11,11.0,4.0,7.0,11.0,0,Secure,0,977.6,999.2,21.600000000000023,0.25,0.5,0.25,0,0
146,6/10/2022,14:15:00,Plyska O.,Sprongl J.,3,2,11,4,11,4,5,11,9.0,11.0,11.0,4.0,1,Secure,0,1012.0,988.0,24.0,1.0,0.0,1.0,1,0
147,6/10/2022,14:20:00,Papirnik O.,Marko J.,0,3,8,11,10,12,9,11,,,,,0,Sweep,0,988.0,1035.1,47.09999999999991,0.3333,1.0,0.6667000000000001,0,3
148,6/10/2022,14:20:00,Romanenko I.,Mul S.,0,3,4,11,8,11,9,11,,,,,0,Sweep,0,1000.0,1045.6,45.59999999999991,0.5,1.0,0.5,0,4
149,6/10/2022,14:20:00,Slozka M.,Daragan S.,3,2,4,11,10,12,11,3,11.0,8.0,11.0,6.0,1,Comeback,1,977.5,954.5,23.0,0.25,0.0,0.25,0,0
150,6/10/2022,14:25:00,Horbanenko O.,Cherevko R.,2,3,11,9,6,11,11,8,10.0,12.0,8.0,11.0,0,Secure,0,987.2,987.2,0.0,0.3333,0.3333,0.0,0,0
151,6/10/2022,14:25:00,Nakliutskyi A.,Nikolenko S.,1,3,2,11,7,11,11,9,12.0,14.0,,,0,Secure,0,976.8,1021.6,44.80000000000007,0.25,0.75,0.5,0,1
154,6/10/2022,14:30:00,Zydel J.,Luder J.,3,1,11,4,9,11,11,8,11.0,6.0,,,1,Secure,0,988.0,988.0,0.0,0.0,0.0,0.0,0,0
153,6/10/2022,14:30:00,Zaporozhets R.,Maliuk S.,3,2,9,11,11,7,5,11,11.0,5.0,11.0,9.0,1,Secure,0,1012.0,988.0,24.0,1.0,0.0,1.0,1,0
152,6/10/2022,14:30:00,Tsoi K.,Yurenev O.,3,2,11,13,12,10,9,11,11.0,7.0,11.0,5.0,1,Secure,0,954.4,978.4,24.0,0.0,0.25,0.25,0,0
155,6/10/2022,14:35:00,Sklyarenko A.,Mishchenko V.,3,1,11,7,11,8,8,11,11.0,9.0,,,1,Secure,0,1045.6,997.6,47.999999999999886,1.0,0.5,0.5,4,0
156,6/10/2022,14:35:00,Zholubak R.,Honchar Y.,3,2,9,11,9,11,11,7,11.0,4.0,12.0,10.0,1,Comeback,1,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
157,6/10/2022,14:45:00,Zimcik L.,Pavelka J.,3,0,11,6,11,7,11,8,,,,,1,Sweep,0,1012.0,988.0,24.0,1.0,0.0,1.0,1,0
158,6/10/2022,14:50:00,Dubrovin V.,Semipeadnii V.,3,0,11,6,11,4,11,8,,,,,1,Sweep,0,1023.2,999.2,24.0,0.75,0.5,0.25,2,1
159,6/10/2022,14:50:00,Turek T.,Mikus D.,1,3,5,11,4,11,11,2,7.0,11.0,,,0,Secure,0,977.7,1000.0,22.299999999999955,0.25,0.5,0.25,0,1
160,6/10/2022,14:55:00,Masko Y.,Melnik V.,0,3,5,11,7,11,10,12,,,,,0,Sweep,0,1025.6,1001.6,23.999999999999886,0.75,0.5,0.25,3,2
161,6/10/2022,15:00:00,Barsa T.,Zydel J.,3,0,11,9,11,5,11,3,,,,,1,Sweep,0,1000.0,1000.0,0.0,0.5,0.5,0.0,0,1
162,6/10/2022,15:00:00,Kunchurov D.,Ponomarenko O.,1,3,11,9,7,11,4,11,5.0,11.0,,,0,Secure,0,1045.6,1022.4,23.199999999999932,1.0,0.75,0.25,4,2
163,6/10/2022,15:00:00,Miroshnychenko S.,Hubenko M.,3,1,9,11,12,10,11,9,11.0,6.0,,,1,Secure,0,1012.0,988.0,24.0,1.0,0.0,1.0,1,0
164,6/10/2022,15:05:00,Nadporozhskyi O.,Mrykh M.,2,3,17,19,12,10,13,15,11.0,7.0,8.0,11.0,0,Neck & Neck,1,978.4,1001.6,23.200000000000045,0.25,0.5,0.25,1,1
165,6/10/2022,15:05:00,Tebenko Y.,Korobko V.,2,3,6,11,11,9,9,11,11.0,7.0,7.0,11.0,0,Neck & Neck,1,1000.0,1000.0,0.0,,,,0,0
166,6/10/2022,15:05:00,Vilenchyts N.,Yurchenko K.,2,3,11,5,14,12,6,11,11.0,13.0,3.0,11.0,0,Comeback,1,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
167,6/10/2022,15:15:00,Plyska O.,Zimcik L.,0,3,7,11,8,11,6,11,,,,,0,Sweep,0,1023.2,1023.2,0.0,1.0,1.0,0.0,2,2
169,6/10/2022,15:20:00,Shkepu S.,Lipkan D.,3,2,11,7,11,9,9,11,6.0,11.0,11.0,6.0,1,Secure,0,978.4,953.6,24.799999999999955,0.25,0.0,0.25,0,0
168,6/10/2022,15:20:00,Cechvala R.,Marko J.,3,0,11,7,13,11,12,10,,,,,1,Sweep,0,1024.0,1045.5,21.5,0.75,1.0,0.25,3,4
170,6/10/2022,15:25:00,Zemiantsev S.,Cherevko R.,1,3,11,13,11,9,9,11,8.0,11.0,,,0,Secure,0,1000.0,999.2,0.7999999999999545,0.5,0.5,0.0,0,1
171,6/10/2022,15:30:00,Huchok A.,Kolos Y.,3,0,11,5,11,5,11,6,,,,,1,Sweep,0,1000.0,1000.0,0.0,,,,0,0
172,6/10/2022,15:30:00,Lushchyk A.,Ziakun O.,3,2,5,11,15,13,11,6,10.0,12.0,11.0,5.0,1,Secure,0,1012.0,988.0,24.0,1.0,0.0,1.0,1,0
173,6/10/2022,15:30:00,Zezule O.,Luder J.,3,2,9,11,5,11,11,3,12.0,10.0,11.0,3.0,1,Comeback,1,1024.0,976.0,48.0,1.0,0.0,1.0,2,0
174,6/10/2022,15:35:00,Bochkovskyi V.,Drobov D.,0,3,5,11,6,11,6,11,,,,,0,Sweep,0,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
175,6/10/2022,15:35:00,Samofal Y.,Peretiatko A.,1,3,10,12,11,6,4,11,9.0,11.0,,,0,Secure,0,1001.6,1000.0,1.6000000000000227,0.5,,,1,0
176,6/10/2022,15:45:00,Sprongl J.,Pavelka J.,3,1,5,11,11,8,11,9,11.0,7.0,,,1,Secure,0,976.8,976.8,0.0,0.0,0.0,0.0,0,0
177,6/10/2022,15:50:00,Pashkevich R.,Kovik I.,3,2,9,11,11,5,7,11,11.0,4.0,11.0,4.0,1,Secure,0,1000.0,1000.0,0.0,,,,0,0
178,6/10/2022,15:50:00,Zachar M.,Papirnik O.,2,3,4,11,6,11,11,6,11.0,6.0,10.0,12.0,0,Secure,0,975.2,977.6,2.3999999999999773,0.25,0.25,0.0,0,0
179,6/10/2022,15:55:00,Baranovskiy S.,Horbanenko O.,2,3,10,12,9,11,11,8,11.0,3.0,10.0,12.0,0,Secure,0,998.4,975.2,23.199999999999932,0.5,0.25,0.25,0,0
180,6/10/2022,15:55:00,Okopnyi V.,Budnikov A.,1,3,11,7,7,11,9,11,13.0,15.0,,,0,Secure,0,1000.0,1000.0,0.0,,,,0,0
181,6/10/2022,16:00:00,Zaporozhets R.,Miroshnychenko S.,1,3,7,11,9,11,12,10,9.0,11.0,,,0,Secure,0,1023.2,1023.2,0.0,1.0,1.0,0.0,2,2
183,6/10/2022,16:05:00,Zholubak R.,Vilenchyts N.,0,3,6,11,8,11,5,11,,,,,0,Sweep,0,1000.8,976.8,24.0,0.5,0.0,0.5,1,0
182,6/10/2022,16:05:00,Volkov P.,Sokoltsov Y.,1,3,11,3,9,11,9,11,10.0,12.0,,,0,Secure,0,1000.0,1000.0,0.0,,,,0,0
184,6/10/2022,16:20:00,Crainiucov G.,Uzun N.,1,3,6,11,11,7,9,11,8.0,11.0,,,0,Secure,0,1000.0,1000.0,0.0,,,,0,0
185,6/10/2022,16:20:00,Zimcik L.,Plyska O.,3,0,11,4,11,8,11,9,,,,,1,Sweep,0,1035.2,1011.2,24.0,1.0,0.6667,0.33330000000000004,3,0
186,6/10/2022,16:25:00,Tebenko Y.,Kolos Y.,2,3,5,11,11,6,21,19,9.0,11.0,9.0,11.0,0,Recovery,0,988.0,988.0,0.0,0.0,0.0,0.0,0,0
187,6/10/2022,16:30:00,Marchuk M.,Chernyshov D.,3,2,5,11,8,11,11,8,11.0,4.0,11.0,8.0,1,Comeback,1,1032.8,953.7,79.09999999999991,0.8,0.0,0.8,3,0
188,6/10/2022,16:30:00,Ziakun O.,Maliuk S.,3,2,12,10,13,11,9,11,10.0,12.0,11.0,5.0,1,Secure,0,976.8,976.8,0.0,0.0,0.0,0.0,0,0
189,6/10/2022,16:35:00,Drobov D.,Honchar Y.,3,0,11,6,11,6,13,11,,,,,1,Sweep,0,1023.2,999.2,24.0,1.0,0.5,0.5,2,0
190,6/10/2022,16:35:00,Khorolskyi V.,Pereyaslavsky D.,3,1,11,6,6,11,11,3,14.0,12.0,,,1,Secure,0,1000.0,1000.0,0.0,,,,0,0
191,6/10/2022,16:35:00,Zezule O.,Barsa T.,3,0,11,9,11,6,11,5,,,,,1,Sweep,0,1034.4,1012.0,22.40000000000009,1.0,0.6667,0.33330000000000004,3,1
192,6/10/2022,16:50:00,Mischenko S.,Dobrzhinsky O.,3,1,11,3,16,14,8,11,11.0,9.0,,,1,Secure,0,1000.0,1000.0,0.0,,,,0,0
193,6/10/2022,16:50:00,Pavelka J.,Sprongl J.,2,3,7,11,4,11,11,4,11.0,6.0,8.0,11.0,0,Secure,0,964.8,988.8,24.0,0.0,0.3333,0.3333,0,1
194,6/10/2022,16:55:00,Budnikov A.,Korobko V.,0,3,8,11,8,11,6,11,,,,,0,Sweep,0,1012.0,1012.0,0.0,1.0,1.0,0.0,1,1
195,6/10/2022,16:55:00,Kyilo V.,Diachenko M.,2,3,11,6,2,11,7,11,11.0,3.0,10.0,12.0,0,Secure,0,1000.8,1023.2,22.40000000000009,0.5,0.75,0.25,1,2
197,6/10/2022,17:00:00,Lushchyk A.,Hubenko M.,2,3,11,5,11,9,8,11,6.0,11.0,9.0,11.0,0,Comeback,1,1023.2,976.8,46.40000000000009,1.0,0.0,1.0,2,0
196,6/10/2022,17:00:00,Cuba M.,Novak R.,3,1,11,9,6,11,11,3,11.0,7.0,,,1,Secure,0,1000.0,1000.0,0.0,,,,0,0
198,6/10/2022,17:05:00,Bochkovskyi V.,Yurchenko K.,2,3,8,11,11,8,8,11,11.0,9.0,9.0,11.0,0,Neck & Neck,1,976.8,1023.2,46.40000000000009,0.0,1.0,1.0,0,2
199,6/10/2022,17:05:00,Samofal Y.,Sokoltsov Y.,3,1,11,13,11,7,11,6,12.0,10.0,,,1,Secure,0,989.6,1012.0,22.399999999999977,0.4,1.0,0.6,0,1
200,6/10/2022,17:20:00,Pashkevich R.,Uzun N.,0,3,6,11,10,12,7,11,,,,,0,Sweep,0,1012.0,1012.0,0.0,1.0,1.0,0.0,1,1
201,6/10/2022,17:25:00,Huchok A.,Okopnyi V.,0,3,11,13,9,11,10,12,,,,,0,Sweep,0,1012.0,988.0,24.0,1.0,0.0,1.0,1,0
202,6/10/2022,17:25:00,Sachuk S.,Hryshchenko O.,3,2,4,11,11,5,12,10,5.0,11.0,13.0,11.0,1,Secure,0,1011.2,1021.6,10.399999999999977,0.6,0.75,0.15000000000000002,1,0
203,6/10/2022,17:30:00,Svoboda V.,Melisek M.,2,3,4,11,11,7,12,14,11.0,7.0,8.0,11.0,0,Neck & Neck,1,1000.0,1000.0,0.0,,,,0,0
204,6/10/2022,17:30:00,Zaporozhets R.,Ziakun O.,2,3,11,5,6,11,6,11,11.0,9.0,9.0,11.0,0,Secure,0,1011.2,988.8,22.40000000000009,0.6667,0.3333,0.3334,0,1
205,6/10/2022,17:35:00,Pereyaslavsky D.,Peretiatko A.,1,3,8,11,7,11,11,9,6.0,11.0,,,0,Secure,0,988.0,1012.1,24.100000000000023,0.0,1.0,1.0,0,1
206,6/10/2022,17:40:00,Zholubak R.,Drobov D.,0,3,11,13,9,11,5,11,,,,,0,Sweep,0,988.0,1034.3,46.299999999999955,0.3333,1.0,0.6667000000000001,0,3
207,6/10/2022,17:45:00,Brichacek D.,Rulc L.,0,3,8,11,8,11,11,13,,,,,0,Sweep,0,1000.0,1000.0,0.0,,,,0,0
208,6/10/2022,17:50:00,Dobrzhinsky O.,Kovik I.,2,3,11,9,8,11,11,5,6.0,11.0,11.0,13.0,0,Secure,0,988.0,988.0,0.0,0.0,0.0,0.0,0,0
210,6/10/2022,17:55:00,Tebenko Y.,Budnikov A.,2,3,4,11,11,7,11,9,8.0,11.0,10.0,12.0,0,Recovery,0,976.0,1000.0,24.0,0.0,0.5,0.5,0,0
209,6/10/2022,17:55:00,Marchuk M.,Diachenko M.,0,3,7,11,10,12,6,11,,,,,0,Sweep,0,1042.1,1034.4,7.699999999999818,0.8333,0.8,0.033299999999999996,4,3
211,6/10/2022,18:00:00,Cuba M.,Melisek M.,3,0,11,6,11,6,11,6,,,,,1,Sweep,0,1012.0,1012.0,0.0,1.0,1.0,0.0,1,1
212,6/10/2022,18:00:00,Lushchyk A.,Miroshnychenko S.,3,1,8,11,11,5,11,6,11.0,6.0,,,1,Secure,0,1009.6,1035.2,25.600000000000023,0.6667,1.0,0.33330000000000004,0,3
213,6/10/2022,18:05:00,Bochkovskyi V.,Vilenchyts N.,0,3,5,11,8,11,8,11,,,,,0,Sweep,0,966.4,989.7,23.300000000000068,0.0,0.3333,0.3333,0,1
214,6/10/2022,18:05:00,Pfleger M.,Fafek J.,1,3,3,11,10,12,11,6,8.0,11.0,,,0,Secure,0,1000.0,1000.0,0.0,,,,0,0
215,6/10/2022,18:05:00,Volkov P.,Khorolskyi V.,3,2,9,11,11,2,11,3,3.0,11.0,11.0,8.0,1,Secure,0,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
216,6/10/2022,18:20:00,Crainiucov G.,Mischenko S.,3,1,11,7,6,11,11,6,12.0,10.0,,,1,Secure,0,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
217,6/10/2022,18:25:00,Hryshchenko O.,Chernyshov D.,0,3,9,11,6,11,7,11,,,,,0,Sweep,0,1009.2,944.4,64.80000000000007,0.6,0.0,0.6,0,0
218,6/10/2022,18:25:00,Okopnyi V.,Kolos Y.,3,1,9,11,14,12,11,4,12.0,10.0,,,1,Secure,0,1000.8,1000.0,0.7999999999999545,0.5,0.5,0.0,1,1
219,6/10/2022,18:30:00,Brichacek D.,Fafek J.,3,1,11,5,6,11,12,10,11.0,6.0,,,1,Secure,0,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
220,6/10/2022,18:30:00,Svoboda V.,Novak R.,3,2,11,9,11,8,9,11,10.0,12.0,13.0,11.0,1,Secure,0,988.0,988.0,0.0,0.0,0.0,0.0,0,0
221,6/10/2022,18:35:00,Honchar Y.,Yurchenko K.,2,3,11,5,11,5,5,11,7.0,11.0,10.0,12.0,0,Comeback,1,988.0,1033.6,45.59999999999991,0.3333,1.0,0.6667000000000001,0,3
222,6/10/2022,18:35:00,Samofal Y.,Pereyaslavsky D.,2,3,11,7,11,2,8,11,13.0,15.0,6.0,11.0,0,Comeback,1,1002.3,976.8,25.5,0.5,0.0,0.5,1,0
223,6/10/2022,18:50:00,Pashkevich R.,Dobrzhinsky O.,3,2,3,11,13,11,7,11,11.0,9.0,12.0,10.0,1,Secure,0,1000.0,976.0,24.0,0.5,0.0,0.5,0,0
224,6/10/2022,18:50:00,Pfleger M.,Rulc L.,0,3,4,11,7,11,7,11,,,,,0,Sweep,0,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
225,6/10/2022,18:55:00,Kyilo V.,Sachuk S.,2,3,12,10,11,9,6,11,5.0,11.0,5.0,11.0,0,Comeback,1,989.6,1023.5,33.89999999999998,0.4,0.6667,0.26669999999999994,0,2
226,6/10/2022,19:00:00,Cuba M.,Svoboda V.,3,2,5,11,5,11,11,5,12.0,10.0,14.0,12.0,1,Comeback,1,1024.0,1000.0,24.0,1.0,0.5,0.5,2,1
227,6/10/2022,19:00:00,Zaporozhets R.,Lushchyk A.,0,3,10,12,11,13,9,11,,,,,0,Sweep,0,998.4,1022.5,24.100000000000023,0.5,0.75,0.25,0,1
228,6/10/2022,19:05:00,Khorolskyi V.,Sokoltsov Y.,1,3,11,8,7,11,11,13,9.0,11.0,,,0,Secure,0,999.2,999.2,0.0,0.5,0.5,0.0,0,0
229,6/10/2022,19:05:00,Zholubak R.,Bochkovskyi V.,3,1,12,10,5,11,12,10,11.0,7.0,,,1,Secure,0,977.6,955.2,22.399999999999977,0.25,0.0,0.25,0,0
230,6/10/2022,19:15:00,Brichacek D.,Pfleger M.,3,1,17,15,9,11,11,6,11.0,7.0,,,1,Secure,0,1000.8,976.8,24.0,0.5,0.0,0.5,1,0
231,6/10/2022,19:20:00,Huchok A.,Korobko V.,0,3,12,14,11,13,5,11,,,,,0,Sweep,0,999.2,1024.0,24.799999999999955,0.5,1.0,0.5,0,2
232,6/10/2022,19:20:00,Mischenko S.,Uzun N.,3,0,11,9,12,10,11,8,,,,,1,Sweep,0,999.2,1024.0,24.799999999999955,0.5,1.0,0.5,0,2
233,6/10/2022,19:25:00,Marchuk M.,Hryshchenko O.,0,3,6,11,6,11,6,11,,,,,0,Sweep,0,1029.8,995.0,34.799999999999955,0.7143,0.5,0.21430000000000005,0,0
234,6/10/2022,19:25:00,Tebenko Y.,Okopnyi V.,3,2,11,8,6,11,11,9,7.0,11.0,11.0,9.0,1,Neck & Neck,1,964.8,1012.8,48.0,0.0,0.6667,0.6667,0,2
235,6/10/2022,19:35:00,Drobov D.,Yurchenko K.,1,3,11,9,7,11,9,11,7.0,11.0,,,0,Secure,0,1044.8,1044.0,0.7999999999999545,1.0,1.0,0.0,4,4
236,6/10/2022,19:35:00,Melisek M.,Novak R.,2,3,11,13,11,7,11,7,8.0,11.0,7.0,11.0,0,Recovery,0,1000.0,976.0,24.0,0.5,0.0,0.5,0,0
237,6/10/2022,19:35:00,Volkov P.,Peretiatko A.,1,3,7,11,8,11,12,10,6.0,11.0,,,0,Secure,0,1000.8,1023.2,22.40000000000009,0.5,1.0,0.5,1,2
238,6/10/2022,19:45:00,Fafek J.,Rulc L.,3,0,11,7,11,9,11,2,,,,,1,Sweep,0,999.2,1023.2,24.0,0.5,1.0,0.5,0,2
239,6/10/2022,19:50:00,Crainiucov G.,Kovik I.,2,3,10,12,11,6,12,14,11.0,8.0,9.0,11.0,0,Neck & Neck,1,1000.8,1000.0,0.7999999999999545,0.5,0.5,0.0,1,1
241,6/10/2022,19:55:00,Sachuk S.,Diachenko M.,3,1,11,8,4,11,11,5,11.0,9.0,,,1,Secure,0,1034.4,1046.7,12.299999999999955,0.7143,0.8333,0.119,3,4
240,6/10/2022,19:55:00,Huchok A.,Budnikov A.,2,3,10,12,5,11,11,9,12.0,10.0,8.0,11.0,0,Secure,0,988.0,1011.2,23.200000000000045,0.3333,0.6667,0.3334,0,1
242,6/10/2022,20:00:00,Miroshnychenko S.,Maliuk S.,3,0,11,3,11,6,13,11,,,,,1,Sweep,0,1022.3,964.8,57.5,0.75,0.0,0.75,0,0
243,6/10/2022,20:05:00,Samofal Y.,Khorolskyi V.,3,2,9,11,11,8,11,9,11.0,13.0,11.0,5.0,1,Secure,0,989.5,987.2,2.2999999999999545,0.4286,0.3333,0.0953,0,0
244,6/10/2022,20:05:00,Vilenchyts N.,Honchar Y.,3,1,7,11,12,10,11,8,11.0,5.0,,,1,Secure,0,1000.9,977.6,23.299999999999955,0.5,0.25,0.25,2,0
245,6/10/2022,20:10:00,Novak R.,Svoboda V.,2,3,11,9,3,11,8,11,11.0,8.0,7.0,11.0,0,Secure,0,988.8,988.8,0.0,0.3333,0.3333,0.0,1,0
246,6/10/2022,20:15:00,Pfleger M.,Brichacek D.,3,0,13,11,11,9,11,7,,,,,1,Sweep,0,965.7,1012.0,46.299999999999955,0.0,0.6667,0.6667,0,2
247,6/10/2022,20:20:00,Pashkevich R.,Mischenko S.,3,1,11,3,7,11,11,9,11.0,8.0,,,1,Secure,0,1011.2,1012.0,0.7999999999999545,0.6667,0.6667,0.0,1,1
248,6/10/2022,20:25:00,Kolos Y.,Korobko V.,0,3,13,15,9,11,4,11,,,,,0,Sweep,0,988.0,1035.1,47.09999999999991,0.3333,1.0,0.6667000000000001,0,3
249,6/10/2022,20:25:00,Kyilo V.,Chernyshov D.,3,0,11,8,11,9,11,8,,,,,1,Sweep,0,978.8,958.6,20.199999999999932,0.3333,0.1667,0.1666,0,1
250,6/10/2022,20:35:00,Volkov P.,Pereyaslavsky D.,1,3,11,4,9,11,7,11,9.0,11.0,,,0,Secure,0,989.6,989.7,0.10000000000002274,0.3333,0.3333,0.0,0,1
251,6/10/2022,20:40:00,Melisek M.,Cuba M.,2,3,11,7,5,11,11,9,4.0,11.0,7.0,11.0,0,Secure,0,987.2,1035.2,48.0,0.3333,1.0,0.6667000000000001,0,3
252,6/10/2022,20:45:00,Rulc L.,Fafek J.,1,3,11,5,9,11,6,11,2.0,11.0,,,0,Secure,0,1010.3,1012.0,1.7000000000000455,0.6667,0.6667,0.0,0,1
253,6/10/2022,20:50:00,Crainiucov G.,Dobrzhinsky O.,2,3,5,11,12,10,11,6,9.0,11.0,5.0,11.0,0,Recovery,0,988.8,964.8,24.0,0.3333,0.0,0.3333,0,0
255,6/10/2022,20:55:00,Tebenko Y.,Huchok A.,2,3,11,9,11,4,11,13,5.0,11.0,8.0,11.0,0,Comeback,1,978.5,976.8,1.7000000000000455,0.25,0.25,0.0,1,0
254,6/10/2022,20:55:00,Marchuk M.,Sachuk S.,2,3,9,11,7,11,11,9,11.0,7.0,8.0,11.0,0,Secure,0,1016.6,1046.8,30.199999999999932,0.625,0.75,0.125,0,4
256,6/10/2022,21:05:00,Sokoltsov Y.,Peretiatko A.,3,0,11,5,11,5,11,5,,,,,1,Sweep,0,1011.2,1034.5,23.299999999999955,0.6667,1.0,0.33330000000000004,1,3
257,6/10/2022,21:10:00,Polak K.,Provaznik L.,1,3,11,9,3,11,7,11,7.0,11.0,,,0,Secure,0,1000.0,1000.0,0.0,,,,0,0
258,6/10/2022,21:15:00,Rejent S.,Chalupa J.,3,1,11,6,11,8,9,11,11.0,5.0,,,1,Secure,0,1000.0,1000.0,0.0,,,,0,0
259,6/10/2022,21:20:00,Uzun N.,Kovik I.,3,0,11,9,11,4,12,10,,,,,1,Sweep,0,1011.1,1012.0,0.8999999999999773,0.6667,0.6667,0.0,0,2
260,6/10/2022,21:25:00,Kyilo V.,Hryshchenko O.,3,0,11,9,11,5,11,5,,,,,1,Sweep,0,990.1,1008.2,18.100000000000023,0.4286,0.5714,0.14280000000000004,1,1
261,6/10/2022,21:25:00,Okopnyi V.,Korobko V.,1,3,11,3,7,11,8,11,7.0,11.0,,,0,Secure,0,999.2,1045.5,46.299999999999955,0.5,1.0,0.5,0,4
262,6/10/2022,21:35:00,Samofal Y.,Volkov P.,3,0,11,8,11,4,11,7,,,,,1,Sweep,0,1001.4,977.6,23.799999999999955,0.5,0.25,0.25,1,0
263,6/10/2022,21:40:00,Sabuka D.,Stehlik M.,1,3,11,5,3,11,7,11,8.0,11.0,,,0,Secure,0,1000.0,1000.0,0.0,,,,0,0
264,6/10/2022,21:45:00,Krames J.,Liska T.,1,3,11,6,8,11,8,11,7.0,11.0,,,0,Secure,0,1000.0,1000.0,0.0,,,,0,0
265,6/10/2022,21:50:00,Pashkevich R.,Crainiucov G.,3,2,11,1,9,11,8,11,11.0,8.0,12.0,10.0,1,Recovery,0,1023.2,976.0,47.200000000000045,0.75,0.25,0.5,2,0
266,6/10/2022,21:55:00,Budnikov A.,Kolos Y.,1,3,5,11,5,11,11,7,10.0,12.0,,,0,Secure,0,1022.4,977.6,44.799999999999955,0.75,0.25,0.5,2,0
267,6/10/2022,21:55:00,Diachenko M.,Chernyshov D.,2,3,11,7,8,11,12,10,9.0,11.0,5.0,11.0,0,Secure,0,1034.2,947.3,86.90000000000009,0.7143,0.1429,0.5714,0,0
269,6/10/2022,22:05:00,Polak K.,Stehlik M.,2,3,7,11,11,7,8,11,11.0,7.0,9.0,11.0,0,Neck & Neck,1,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
268,6/10/2022,22:05:00,Khorolskyi V.,Peretiatko A.,3,1,11,5,8,11,11,4,11.0,6.0,,,1,Secure,0,975.3,1021.7,46.40000000000009,0.25,0.75,0.5,0,0
270,6/10/2022,22:15:00,Rejent S.,Liska T.,2,3,11,6,11,6,6,11,2.0,11.0,9.0,11.0,0,Comeback,1,1012.0,1012.0,0.0,1.0,1.0,0.0,1,1
271,6/10/2022,22:20:00,Mischenko S.,Kovik I.,3,1,11,9,8,11,11,7,12.0,10.0,,,1,Secure,0,1000.0,1000.0,0.0,0.5,0.5,0.0,0,0
272,6/10/2022,22:25:00,Marchuk M.,Kyilo V.,2,3,10,12,11,13,13,11,11.0,9.0,7.0,11.0,0,Secure,0,1005.7,1002.7,3.0,0.5556,0.5,0.05559999999999998,0,2
273,6/10/2022,22:35:00,Pereyaslavsky D.,Sokoltsov Y.,1,3,10,12,11,13,11,6,7.0,11.0,,,0,Secure,0,1001.7,1024.0,22.299999999999955,0.5,0.75,0.25,2,2
274,6/10/2022,22:40:00,Sabuka D.,Provaznik L.,1,3,11,13,7,11,13,11,11.0,13.0,,,0,Secure,0,988.0,1012.0,24.0,0.0,1.0,1.0,0,1
275,6/10/2022,22:45:00,Krames J.,Chalupa J.,0,3,8,11,11,13,13,15,,,,,0,Sweep,0,988.0,988.0,0.0,0.0,0.0,0.0,0,0
276,6/10/2022,22:50:00,Dobrzhinsky O.,Uzun N.,0,3,11,13,11,13,9,11,,,,,0,Sweep,0,977.7,1023.2,45.5,0.25,0.75,0.5,1,1
